id,code,team_h,team_h_score,team_a,team_a_score,event,finished,minutes,provisional_start_time,kickoff_time,event_name,is_home,difficulty,player_id
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,329
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,330
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,331
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,332
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,333
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,334
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,335
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,336
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,337
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,338
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,424
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,664
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,727
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,731
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,737
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,770
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,786
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,168
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,339
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,340
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,341
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,342
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,343
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,344
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,345
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,346
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,347
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,348
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,349
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,350
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,351
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,352
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,353
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,354
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,355
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,356
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,357
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,358
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,359
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,360
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,361
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,362
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,363
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,364
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,365
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,493
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,660
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,665
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,691
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,698
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,706
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,741
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,787
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,837
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,838
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,839
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,366
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,367
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,368
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,369
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,370
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,371
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,372
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,373
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,374
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,375
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,376
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,377
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,378
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,379
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,380
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,381
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,382
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,383
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,384
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,385
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,386
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,387
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,388
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,390
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,392
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,393
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,394
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,395
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,396
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,397
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,398
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,499
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,661
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,686
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,692
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,746
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,760
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,830
375,2562269,12,,5,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,832
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,82
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,82
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,182
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,182
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,260
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,260
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,399
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,399
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,401
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,401
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,402
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,402
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,403
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,403
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,404
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,404
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,405
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,405
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,406
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,406
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,407
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,407
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,408
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,408
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,409
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,409
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,410
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,410
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,411
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,411
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,412
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,412
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,413
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,413
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,414
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,414
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,415
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,415
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,416
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,416
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,417
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,417
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,418
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,418
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,420
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,420
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,421
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,421
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,422
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,422
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,423
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,423
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,425
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,425
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,427
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,427
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,428
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,428
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,429
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,429
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,430
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,430
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,736
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,736
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,739
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,739
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,740
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,740
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,742
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,742
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,763
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,763
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,764
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,764
363,2562255,4,,13,,37,False,0,False,2026-05-19T18:30:00Z,Gameweek 37,False,4,794
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,794
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,119
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,431
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,432
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,433
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,434
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,435
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,436
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,437
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,438
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,439
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,440
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,441
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,442
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,443
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,444
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,445
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,446
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,447
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,448
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,449
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,450
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,451
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,452
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,454
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,455
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,457
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,458
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,459
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,460
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,461
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,462
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,463
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,464
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,465
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,466
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,467
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,468
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,681
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,733
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,755
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,769
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,771
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,788
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,4,827
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,52
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,135
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,469
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,471
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,472
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,473
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,474
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,475
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,476
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,477
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,478
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,479
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,480
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,481
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,482
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,483
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,484
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,485
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,486
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,487
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,488
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,489
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,490
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,491
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,492
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,494
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,495
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,496
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,497
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,498
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,500
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,501
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,674
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,684
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,689
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,714
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,753
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,765
374,2562268,10,,15,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,772
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,12
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,400
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,426
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,502
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,503
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,504
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,505
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,506
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,507
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,508
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,509
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,510
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,511
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,512
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,513
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,514
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,515
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,516
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,517
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,518
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,519
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,520
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,521
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,522
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,523
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,524
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,525
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,526
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,527
377,2562271,16,,4,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,669
